Hour,Customer_1,Customer_2,Customer_3,Customer_4
2629,9,44,45,30
2630,9,44,45,30
2631,9,44,45,30
2632,9,33,45,30
2633,4,33,45,30
2634,5,33,45,30
2635,6,33,45,30
2636,12,33,45,28
2637,12,40,45,28
2638,12,40,20,28
2639,3,40,20,28
2640,4,9,20,28
2641,5,9,14,20
2642,5,9,14,20
2643,5,9,14,20
2644,5,9,14,20
2645,5,9,14,20
2646,5,9,14,20
2647,5,9,14,20
2648,5,14,14,30
2649,6,14,14,30
2650,7,14,45,30
2651,3,14,45,30
2652,9,44,45,30
2653,9,44,45,30
2654,9,44,45,30
2655,9,44,45,30
2656,9,33,45,30
2657,4,33,45,30
2658,5,33,45,30
2659,6,33,45,30
2660,12,33,45,28
2661,12,40,45,28
2662,12,40,20,28
2663,3,40,20,28
2664,4,9,20,28
2665,5,9,14,20
2666,5,9,14,20
2667,5,9,14,20
2668,5,9,14,20
2669,5,9,14,20
2670,5,9,14,20
2671,5,9,14,20
2672,5,14,14,30
2673,6,14,14,30
2674,7,14,45,30
2675,3,14,45,30
2676,9,44,45,30
2677,9,44,45,30
2678,9,44,45,30
2679,9,44,45,30
2680,9,33,45,30
2681,4,33,45,30
2682,5,33,45,30
2683,6,33,45,30
2684,12,33,45,28
2685,12,40,45,28
2686,12,40,20,28
2687,3,40,20,28
2688,4,9,20,28
2689,5,9,14,20
2690,5,9,14,20
2691,5,9,14,20
2692,5,9,14,20
2693,5,9,14,20
2694,5,9,14,20
2695,5,9,14,20
2696,5,14,14,30
2697,6,14,14,30
2698,7,14,45,30
2699,3,14,45,30
2700,9,44,45,30
2701,9,44,45,30
2702,9,44,45,30
2703,9,44,45,30
2704,9,33,45,30
2705,4,33,45,30
2706,5,33,45,30
2707,6,33,45,30
2708,12,33,45,28
2709,12,40,45,28
2710,12,40,20,28
2711,3,40,20,28
2712,4,9,20,28
2713,5,9,14,20
2714,5,9,14,20
2715,5,9,14,20
2716,5,9,14,20
2717,5,9,14,20
2718,5,9,14,20
2719,5,9,14,20
2720,5,14,14,30
2721,6,14,14,30
2722,7,14,45,30
2723,3,14,45,30
2724,9,44,45,30
2725,9,44,45,30
2726,9,44,45,30
2727,9,44,45,30
2728,9,33,45,30
2729,4,33,45,30
2730,5,33,45,30
2731,6,33,45,30
2732,12,33,45,28
2733,12,40,45,28
2734,12,40,20,28
2735,3,40,20,28
2736,4,9,20,28
2737,5,9,14,20
2738,5,9,14,20
2739,5,9,14,20
2740,5,9,14,20
2741,5,9,14,20
2742,5,9,14,20
2743,5,9,14,20
2744,5,14,14,30
2745,6,14,14,30
2746,7,14,45,30
2747,3,14,45,30
2748,9,44,45,30
2749,9,44,45,30
2750,9,44,45,30
2751,9,44,45,30
2752,9,33,45,30
2753,4,33,45,30
2754,5,33,45,30
2755,6,33,45,30
2756,12,33,45,28
2757,12,40,45,28
2758,12,40,20,28
2759,3,40,20,28
2760,4,9,20,28
2761,5,9,14,20
2762,5,9,14,20
2763,5,9,14,20
2764,5,9,14,20
2765,5,9,14,20
2766,5,9,14,20
2767,5,9,14,20
2768,5,14,14,30
2769,6,14,14,30
2770,7,14,45,30
2771,3,14,45,30
2772,9,44,45,30
2773,9,44,45,30
2774,9,44,45,30
2775,9,44,45,30
2776,9,33,45,30
2777,4,33,45,30
2778,5,33,45,30
2779,6,33,45,30
2780,12,33,45,28
2781,12,40,45,28
2782,12,40,20,28
2783,3,40,20,28
2784,4,9,20,28
2785,5,9,14,20
2786,5,9,14,20
2787,5,9,14,20
2788,5,9,14,20
2789,5,9,14,20
2790,5,9,14,20
2791,5,9,14,20
2792,5,14,14,30
2793,6,14,14,30
2794,7,14,45,30
2795,3,14,45,30
2796,9,44,45,30
2797,9,44,45,30
2798,9,44,45,30
2799,9,44,45,30
2800,9,33,45,30
2801,4,33,45,30
2802,5,33,45,30
2803,6,33,45,30
2804,12,33,45,28
2805,12,40,45,28
2806,12,40,20,28
2807,3,40,20,28
2808,4,9,20,28
2809,5,9,14,20
2810,5,9,14,20
2811,5,9,14,20
2812,5,9,14,20
2813,5,9,14,20
2814,5,9,14,20
2815,5,9,14,20
2816,5,14,14,30
2817,6,14,14,30
2818,7,14,45,30
2819,3,14,45,30
2820,9,44,45,30
2821,9,44,45,30
2822,9,44,45,30
2823,9,44,45,30
2824,9,33,45,30
2825,4,33,45,30
2826,5,33,45,30
2827,6,33,45,30
2828,12,33,45,28
2829,12,40,45,28
2830,12,40,20,28
2831,3,40,20,28
2832,4,9,20,28
2833,5,9,14,20
2834,5,9,14,20
2835,5,9,14,20
2836,5,9,14,20
2837,5,9,14,20
2838,5,9,14,20
2839,5,9,14,20
2840,5,14,14,30
2841,6,14,14,30
2842,7,14,45,30
2843,3,14,45,30
2844,9,44,45,30
2845,9,44,45,30
2846,9,44,45,30
2847,9,44,45,30
2848,9,33,45,30
2849,4,33,45,30
2850,5,33,45,30
2851,6,33,45,30
2852,12,33,45,28
2853,12,40,45,28
2854,12,40,20,28
2855,3,40,20,28
2856,4,9,20,28
2857,5,9,14,20
2858,5,9,14,20
2859,5,9,14,20
2860,5,9,14,20
2861,5,9,14,20
2862,5,9,14,20
2863,5,9,14,20
2864,5,14,14,30
2865,6,14,14,30
2866,7,14,45,30
2867,3,14,45,30
2868,9,44,45,30
2869,9,44,45,30
2870,9,44,45,30
2871,9,44,45,30
2872,9,33,45,30
2873,4,33,45,30
2874,5,33,45,30
2875,6,33,45,30
2876,12,33,45,28
2877,12,40,45,28
2878,12,40,20,28
2879,3,40,20,28
2880,4,9,20,28
2881,5,9,14,20
2882,5,9,14,20
2883,5,9,14,20
2884,5,9,14,20
2885,5,9,14,20
2886,5,9,14,20
2887,5,9,14,20
2888,5,14,14,30
2889,6,14,14,30
2890,7,14,45,30
2891,3,14,45,30
2892,9,44,45,30
2893,9,44,45,30
2894,9,44,45,30
2895,9,44,45,30
2896,9,33,45,30
2897,4,33,45,30
2898,5,33,45,30
2899,6,33,45,30
2900,12,33,45,28
2901,12,40,45,28
2902,12,40,20,28
2903,3,40,20,28
2904,4,9,20,28
2905,5,9,14,20
2906,5,9,14,20
2907,5,9,14,20
2908,5,9,14,20
2909,5,9,14,20
2910,5,9,14,20
2911,5,9,14,20
2912,5,14,14,30
2913,6,14,14,30
2914,7,14,45,30
2915,3,14,45,30
2916,9,44,45,30
2917,9,44,45,30
2918,9,44,45,30
2919,9,44,45,30
2920,9,33,45,30
2921,4,33,45,30
2922,5,33,45,30
2923,6,33,45,30
2924,12,33,45,28
2925,12,40,45,28
2926,12,40,20,28
2927,3,40,20,28
2928,4,9,20,28
2929,5,9,14,20
2930,5,9,14,20
2931,5,9,14,20
2932,5,9,14,20
2933,5,9,14,20
2934,5,9,14,20
2935,5,9,14,20
2936,5,14,14,30
2937,6,14,14,30
2938,7,14,45,30
2939,3,14,45,30
2940,9,44,45,30
2941,9,44,45,30
2942,9,44,45,30
2943,9,44,45,30
2944,9,33,45,30
2945,4,33,45,30
2946,5,33,45,30
2947,6,33,45,30
2948,12,33,45,28
2949,12,40,45,28
2950,12,40,20,28
2951,3,40,20,28
2952,4,9,20,28
2953,5,9,14,20
2954,5,9,14,20
2955,5,9,14,20
2956,5,9,14,20
2957,5,9,14,20
2958,5,9,14,20
2959,5,9,14,20
2960,5,14,14,30
2961,6,14,14,30
2962,7,14,45,30
2963,3,14,45,30
2964,9,44,45,30
2965,9,44,45,30
2966,9,44,45,30
2967,9,44,45,30
2968,9,33,45,30
2969,4,33,45,30
2970,5,33,45,30
2971,6,33,45,30
2972,12,33,45,28
2973,12,40,45,28
2974,12,40,20,28
2975,3,40,20,28
2976,4,9,20,28
2977,5,9,14,20
2978,5,9,14,20
2979,5,9,14,20
2980,5,9,14,20
2981,5,9,14,20
2982,5,9,14,20
2983,5,9,14,20
2984,5,14,14,30
2985,6,14,14,30
2986,7,14,45,30
2987,3,14,45,30
2988,9,44,45,30
2989,9,44,45,30
2990,9,44,45,30
2991,9,44,45,30
2992,9,33,45,30
2993,4,33,45,30
2994,5,33,45,30
2995,6,33,45,30
2996,12,33,45,28
2997,12,40,45,28
2998,12,40,20,28
2999,3,40,20,28
3000,4,9,20,28
3001,5,9,14,20
3002,5,9,14,20
3003,5,9,14,20
3004,5,9,14,20
3005,5,9,14,20
3006,5,9,14,20
3007,5,9,14,20
3008,5,14,14,30
3009,6,14,14,30
3010,7,14,45,30
3011,3,14,45,30
3012,9,44,45,30
3013,9,44,45,30
3014,9,44,45,30
3015,9,44,45,30
3016,9,33,45,30
3017,4,33,45,30
3018,5,33,45,30
3019,6,33,45,30
3020,12,33,45,28
3021,12,40,45,28
3022,12,40,20,28
3023,3,40,20,28
3024,4,9,20,28
3025,5,9,14,20
3026,5,9,14,20
3027,5,9,14,20
3028,5,9,14,20
3029,5,9,14,20
3030,5,9,14,20
3031,5,9,14,20
3032,5,14,14,30
3033,6,14,14,30
3034,7,14,45,30
3035,3,14,45,30
3036,9,44,45,30
3037,9,44,45,30
3038,9,44,45,30
3039,9,44,45,30
3040,9,33,45,30
3041,4,33,45,30
3042,5,33,45,30
3043,6,33,45,30
3044,12,33,45,28
3045,12,40,45,28
3046,12,40,20,28
3047,3,40,20,28
3048,4,9,20,28
3049,5,9,14,20
3050,5,9,14,20
3051,5,9,14,20
3052,5,9,14,20
3053,5,9,14,20
3054,5,9,14,20
3055,5,9,14,20
3056,5,14,14,30
3057,6,14,14,30
3058,7,14,45,30
3059,3,14,45,30
3060,9,44,45,30
3061,9,44,45,30
3062,9,44,45,30
3063,9,44,45,30
3064,9,33,45,30
3065,4,33,45,30
3066,5,33,45,30
3067,6,33,45,30
3068,12,33,45,28
3069,12,40,45,28
3070,12,40,20,28
3071,3,40,20,28
3072,4,9,20,28
3073,5,9,14,20
3074,5,9,14,20
3075,5,9,14,20
3076,5,9,14,20
3077,5,9,14,20
3078,5,9,14,20
3079,5,9,14,20
3080,5,14,14,30
3081,6,14,14,30
3082,7,14,45,30
3083,3,14,45,30
3084,9,44,45,30
3085,9,44,45,30
3086,9,44,45,30
3087,9,44,45,30
3088,9,33,45,30
3089,4,33,45,30
3090,5,33,45,30
3091,6,33,45,30
3092,12,33,45,28
3093,12,40,45,28
3094,12,40,20,28
3095,3,40,20,28
3096,4,9,20,28
3097,5,9,14,20
3098,5,9,14,20
3099,5,9,14,20
3100,5,9,14,20
3101,5,9,14,20
3102,5,9,14,20
3103,5,9,14,20
3104,5,14,14,30
3105,6,14,14,30
3106,7,14,45,30
3107,3,14,45,30
3108,9,44,45,30
3109,9,44,45,30
3110,9,44,45,30
3111,9,44,45,30
3112,9,33,45,30
3113,4,33,45,30
3114,5,33,45,30
3115,6,33,45,30
3116,12,33,45,28
3117,12,40,45,28
3118,12,40,20,28
3119,3,40,20,28
3120,4,9,20,28
3121,5,9,14,20
3122,5,9,14,20
3123,5,9,14,20
3124,5,9,14,20
3125,5,9,14,20
3126,5,9,14,20
3127,5,9,14,20
3128,5,14,14,30
3129,6,14,14,30
3130,7,14,45,30
3131,3,14,45,30
3132,9,44,45,30
3133,9,44,45,30
3134,9,44,45,30
3135,9,44,45,30
3136,9,33,45,30
3137,4,33,45,30
3138,5,33,45,30
3139,6,33,45,30
3140,12,33,45,28
3141,12,40,45,28
3142,12,40,20,28
3143,3,40,20,28
3144,4,9,20,28
3145,5,9,14,20
3146,5,9,14,20
3147,5,9,14,20
3148,5,9,14,20
3149,5,9,14,20
3150,5,9,14,20
3151,5,9,14,20
3152,5,14,14,30
3153,6,14,14,30
3154,7,14,45,30
3155,3,14,45,30
3156,9,44,45,30
3157,9,44,45,30
3158,9,44,45,30
3159,9,44,45,30
3160,9,33,45,30
3161,4,33,45,30
3162,5,33,45,30
3163,6,33,45,30
3164,12,33,45,28
3165,12,40,45,28
3166,12,40,20,28
3167,3,40,20,28
3168,4,9,20,28
3169,5,9,14,20
3170,5,9,14,20
3171,5,9,14,20
3172,5,9,14,20
3173,5,9,14,20
3174,5,9,14,20
3175,5,9,14,20
3176,5,14,14,30
3177,6,14,14,30
3178,7,14,45,30
3179,3,14,45,30
3180,9,44,45,30
3181,9,44,45,30
3182,9,44,45,30
3183,9,44,45,30
3184,9,33,45,30
3185,4,33,45,30
3186,5,33,45,30
3187,6,33,45,30
3188,12,33,45,28
3189,12,40,45,28
3190,12,40,20,28
3191,3,40,20,28
3192,4,9,20,28
3193,5,9,14,20
3194,5,9,14,20
3195,5,9,14,20
3196,5,9,14,20
3197,5,9,14,20
3198,5,9,14,20
3199,5,9,14,20
3200,5,14,14,30
3201,6,14,14,30
3202,7,14,45,30
3203,3,14,45,30
3204,9,44,45,30
3205,9,44,45,30
3206,9,44,45,30
3207,9,44,45,30
3208,9,33,45,30
3209,4,33,45,30
3210,5,33,45,30
3211,6,33,45,30
3212,12,33,45,28
3213,12,40,45,28
3214,12,40,20,28
3215,3,40,20,28
3216,4,9,20,28
3217,5,9,14,20
3218,5,9,14,20
3219,5,9,14,20
3220,5,9,14,20
3221,5,9,14,20
3222,5,9,14,20
3223,5,9,14,20
3224,5,14,14,30
3225,6,14,14,30
3226,7,14,45,30
3227,3,14,45,30
3228,9,44,45,30
3229,9,44,45,30
3230,9,44,45,30
3231,9,44,45,30
3232,9,33,45,30
3233,4,33,45,30
3234,5,33,45,30
3235,6,33,45,30
3236,12,33,45,28
3237,12,40,45,28
3238,12,40,20,28
3239,3,40,20,28
3240,4,9,20,28
3241,5,9,14,20
3242,5,9,14,20
3243,5,9,14,20
3244,5,9,14,20
3245,5,9,14,20
3246,5,9,14,20
3247,5,9,14,20
3248,5,14,14,30
3249,6,14,14,30
3250,7,14,45,30
3251,3,14,45,30
3252,9,44,45,30
3253,9,44,45,30
3254,9,44,45,30
3255,9,44,45,30
3256,9,33,45,30
3257,4,33,45,30
3258,5,33,45,30
3259,6,33,45,30
3260,12,33,45,28
3261,12,40,45,28
3262,12,40,20,28
3263,3,40,20,28
3264,4,9,20,28
3265,5,9,14,20
3266,5,9,14,20
3267,5,9,14,20
3268,5,9,14,20
3269,5,9,14,20
3270,5,9,14,20
3271,5,9,14,20
3272,5,14,14,30
3273,6,14,14,30
3274,7,14,45,30
3275,3,14,45,30
3276,9,44,45,30
3277,9,44,45,30
3278,9,44,45,30
3279,9,44,45,30
3280,9,33,45,30
3281,4,33,45,30
3282,5,33,45,30
3283,6,33,45,30
3284,12,33,45,28
3285,12,40,45,28
3286,12,40,20,28
3287,3,40,20,28
3288,4,9,20,28
3289,5,9,14,20
3290,5,9,14,20
3291,5,9,14,20
3292,5,9,14,20
3293,5,9,14,20
3294,5,9,14,20
3295,5,9,14,20
3296,5,14,14,30
3297,6,14,14,30
3298,7,14,45,30
3299,3,14,45,30
3300,9,44,45,30
3301,9,44,45,30
3302,9,44,45,30
3303,9,44,45,30
3304,9,33,45,30
3305,4,33,45,30
3306,5,33,45,30
3307,6,33,45,30
3308,12,33,45,28
3309,12,40,45,28
3310,12,40,20,28
3311,3,40,20,28
3312,4,9,20,28
3313,5,9,14,20
3314,5,9,14,20
3315,5,9,14,20
3316,5,9,14,20
3317,5,9,14,20
3318,5,9,14,20
3319,5,9,14,20
3320,5,14,14,30
3321,6,14,14,30
3322,7,14,45,30
3323,3,14,45,30
3324,9,44,45,30
3325,9,44,45,30
3326,9,44,45,30
3327,9,44,45,30
3328,9,33,45,30
3329,4,33,45,30
3330,5,33,45,30
3331,6,33,45,30
3332,12,33,45,28
3333,12,40,45,28
3334,12,40,20,28
3335,3,40,20,28
3336,4,9,20,28
3337,5,9,14,20
3338,5,9,14,20
3339,5,9,14,20
3340,5,9,14,20
3341,5,9,14,20
3342,5,9,14,20
3343,5,9,14,20
3344,5,14,14,30
3345,6,14,14,30
3346,7,14,45,30
3347,3,14,45,30
3348,9,44,45,30
3349,9,44,45,30
3350,9,44,45,30
3351,9,44,45,30
3352,9,33,45,30
3353,4,33,45,30
3354,5,33,45,30
3355,6,33,45,30
3356,12,33,45,28
3357,12,40,45,28
3358,12,40,20,28
3359,3,40,20,28
3360,4,9,20,28
3361,5,9,14,20
3362,5,9,14,20
3363,5,9,14,20
3364,5,9,14,20
3365,5,9,14,20
3366,5,9,14,20
3367,5,9,14,20
3368,5,14,14,30
3369,6,14,14,30
3370,7,14,45,30
3371,3,14,45,30
3372,9,44,45,30
3373,9,44,45,30
3374,9,44,45,30
3375,9,44,45,30
3376,9,33,45,30
3377,4,33,45,30
3378,5,33,45,30
3379,6,33,45,30
3380,12,33,45,28
3381,12,40,45,28
3382,12,40,20,28
3383,3,40,20,28
3384,4,9,20,28
3385,5,9,14,20
3386,5,9,14,20
3387,5,9,14,20
3388,5,9,14,20
3389,5,9,14,20
3390,5,9,14,20
3391,5,9,14,20
3392,5,14,14,30
3393,6,14,14,30
3394,7,14,45,30
3395,3,14,45,30
3396,9,44,45,30
3397,9,44,45,30
3398,9,44,45,30
3399,9,44,45,30
3400,9,33,45,30
3401,4,33,45,30
3402,5,33,45,30
3403,6,33,45,30
3404,12,33,45,28
3405,12,40,45,28
3406,12,40,20,28
3407,3,40,20,28
3408,4,9,20,28
3409,5,9,14,20
3410,5,9,14,20
3411,5,9,14,20
3412,5,9,14,20
3413,5,9,14,20
3414,5,9,14,20
3415,5,9,14,20
3416,5,14,14,30
3417,6,14,14,30
3418,7,14,45,30
3419,3,14,45,30
3420,9,44,45,30
3421,9,44,45,30
3422,9,44,45,30
3423,9,44,45,30
3424,9,33,45,30
3425,4,33,45,30
3426,5,33,45,30
3427,6,33,45,30
3428,12,33,45,28
3429,12,40,45,28
3430,12,40,20,28
3431,3,40,20,28
3432,4,9,20,28
3433,5,9,14,20
3434,5,9,14,20
3435,5,9,14,20
3436,5,9,14,20
3437,5,9,14,20
3438,5,9,14,20
3439,5,9,14,20
3440,5,14,14,30
3441,6,14,14,30
3442,7,14,45,30
3443,3,14,45,30
3444,9,44,45,30
3445,9,44,45,30
3446,9,44,45,30
3447,9,44,45,30
3448,9,33,45,30
3449,4,33,45,30
3450,5,33,45,30
3451,6,33,45,30
3452,12,33,45,28
3453,12,40,45,28
3454,12,40,20,28
3455,3,40,20,28
3456,4,9,20,28
3457,5,9,14,20
3458,5,9,14,20
3459,5,9,14,20
3460,5,9,14,20
3461,5,9,14,20
3462,5,9,14,20
3463,5,9,14,20
3464,5,14,14,30
3465,6,14,14,30
3466,7,14,45,30
3467,3,14,45,30
3468,9,44,45,30
3469,9,44,45,30
3470,9,44,45,30
3471,9,44,45,30
3472,9,33,45,30
3473,4,33,45,30
3474,5,33,45,30
3475,6,33,45,30
3476,12,33,45,28
3477,12,40,45,28
3478,12,40,20,28
3479,3,40,20,28
3480,4,9,20,28
3481,5,9,14,20
3482,5,9,14,20
3483,5,9,14,20
3484,5,9,14,20
3485,5,9,14,20
3486,5,9,14,20
3487,5,9,14,20
3488,5,14,14,30
3489,6,14,14,30
3490,7,14,45,30
3491,3,14,45,30
3492,9,44,45,30
3493,9,44,45,30
3494,9,44,45,30
3495,9,44,45,30
3496,9,33,45,30
3497,4,33,45,30
3498,5,33,45,30
3499,6,33,45,30
3500,12,33,45,28
3501,12,40,45,28
3502,12,40,20,28
3503,3,40,20,28
3504,4,9,20,28
3505,5,9,14,20
3506,5,9,14,20
3507,5,9,14,20
3508,5,9,14,20
3509,5,9,14,20
3510,5,9,14,20
3511,5,9,14,20
3512,5,14,14,30
3513,6,14,14,30
3514,7,14,45,30
3515,3,14,45,30
3516,9,44,45,30
3517,9,44,45,30
3518,9,44,45,30
3519,9,44,45,30
3520,9,33,45,30
3521,4,33,45,30
3522,5,33,45,30
3523,6,33,45,30
3524,12,33,45,28
3525,12,40,45,28
3526,12,40,20,28
3527,3,40,20,28
3528,4,9,20,28
3529,5,9,14,20
3530,5,9,14,20
3531,5,9,14,20
3532,5,9,14,20
3533,5,9,14,20
3534,5,9,14,20
3535,5,9,14,20
3536,5,14,14,30
3537,6,14,14,30
3538,7,14,45,30
3539,3,14,45,30
3540,9,44,45,30
3541,9,44,45,30
3542,9,44,45,30
3543,9,44,45,30
3544,9,33,45,30
3545,4,33,45,30
3546,5,33,45,30
3547,6,33,45,30
3548,12,33,45,28
3549,12,40,45,28
3550,12,40,20,28
3551,3,40,20,28
3552,4,9,20,28
3553,5,9,14,20
3554,5,9,14,20
3555,5,9,14,20
3556,5,9,14,20
3557,5,9,14,20
3558,5,9,14,20
3559,5,9,14,20
3560,5,14,14,30
3561,6,14,14,30
3562,7,14,45,30
3563,3,14,45,30
3564,9,44,45,30
3565,9,44,45,30
3566,9,44,45,30
3567,9,44,45,30
3568,9,33,45,30
3569,4,33,45,30
3570,5,33,45,30
3571,6,33,45,30
3572,12,33,45,28
3573,12,40,45,28
3574,12,40,20,28
3575,3,40,20,28
3576,4,9,20,28
3577,5,9,14,20
3578,5,9,14,20
3579,5,9,14,20
3580,5,9,14,20
3581,5,9,14,20
3582,5,9,14,20
3583,5,9,14,20
3584,5,14,14,30
3585,6,14,14,30
3586,7,14,45,30
3587,3,14,45,30
3588,9,44,45,30
3589,9,44,45,30
3590,9,44,45,30
3591,9,44,45,30
3592,9,33,45,30
3593,4,33,45,30
3594,5,33,45,30
3595,6,33,45,30
3596,12,33,45,28
3597,12,40,45,28
3598,12,40,20,28
3599,3,40,20,28
3600,4,9,20,28
3601,5,9,14,20
3602,5,9,14,20
3603,5,9,14,20
3604,5,9,14,20
3605,5,9,14,20
3606,5,9,14,20
3607,5,9,14,20
3608,5,14,14,30
3609,6,14,14,30
3610,7,14,45,30
3611,3,14,45,30
3612,9,44,45,30
3613,9,44,45,30
3614,9,44,45,30
3615,9,44,45,30
3616,9,33,45,30
3617,4,33,45,30
3618,5,33,45,30
3619,6,33,45,30
3620,12,33,45,28
3621,12,40,45,28
3622,12,40,20,28
3623,3,40,20,28
3624,4,9,20,28
3625,5,9,14,20
3626,5,9,14,20
3627,5,9,14,20
3628,5,9,14,20
3629,5,9,14,20
3630,5,9,14,20
3631,5,9,14,20
3632,5,14,14,30
3633,6,14,14,30
3634,7,14,45,30
3635,3,14,45,30
3636,9,44,45,30
3637,9,44,45,30
3638,9,44,45,30
3639,9,44,45,30
3640,9,33,45,30
3641,4,33,45,30
3642,5,33,45,30
3643,6,33,45,30
3644,12,33,45,28
3645,12,40,45,28
3646,12,40,20,28
3647,3,40,20,28
3648,4,9,20,28
3649,5,9,14,20
3650,5,9,14,20
3651,5,9,14,20
3652,5,9,14,20
3653,5,9,14,20
3654,5,9,14,20
3655,5,9,14,20
3656,5,14,14,30
3657,6,14,14,30
3658,7,14,45,30
3659,3,14,45,30
3660,9,44,45,30
3661,9,44,45,30
3662,9,44,45,30
3663,9,44,45,30
3664,9,33,45,30
3665,4,33,45,30
3666,5,33,45,30
3667,6,33,45,30
3668,12,33,45,28
3669,12,40,45,28
3670,12,40,20,28
3671,3,40,20,28
3672,4,9,20,28
3673,5,9,14,20
3674,5,9,14,20
3675,5,9,14,20
3676,5,9,14,20
3677,5,9,14,20
3678,5,9,14,20
3679,5,9,14,20
3680,5,14,14,30
3681,6,14,14,30
3682,7,14,45,30
3683,3,14,45,30
3684,9,44,45,30
3685,9,44,45,30
3686,9,44,45,30
3687,9,44,45,30
3688,9,33,45,30
3689,4,33,45,30
3690,5,33,45,30
3691,6,33,45,30
3692,12,33,45,28
3693,12,40,45,28
3694,12,40,20,28
3695,3,40,20,28
3696,4,9,20,28
3697,5,9,14,20
3698,5,9,14,20
3699,5,9,14,20
3700,5,9,14,20
3701,5,9,14,20
3702,5,9,14,20
3703,5,9,14,20
3704,5,14,14,30
3705,6,14,14,30
3706,7,14,45,30
3707,3,14,45,30
3708,9,44,45,30
3709,9,44,45,30
3710,9,44,45,30
3711,9,44,45,30
3712,9,33,45,30
3713,4,33,45,30
3714,5,33,45,30
3715,6,33,45,30
3716,12,33,45,28
3717,12,40,45,28
3718,12,40,20,28
3719,3,40,20,28
3720,4,9,20,28
3721,5,9,14,20
3722,5,9,14,20
3723,5,9,14,20
3724,5,9,14,20
3725,5,9,14,20
3726,5,9,14,20
3727,5,9,14,20
3728,5,14,14,30
3729,6,14,14,30
3730,7,14,45,30
3731,3,14,45,30
3732,9,44,45,30
3733,9,44,45,30
3734,9,44,45,30
3735,9,44,45,30
3736,9,33,45,30
3737,4,33,45,30
3738,5,33,45,30
3739,6,33,45,30
3740,12,33,45,28
3741,12,40,45,28
3742,12,40,20,28
3743,3,40,20,28
3744,4,9,20,28
3745,5,9,14,20
3746,5,9,14,20
3747,5,9,14,20
3748,5,9,14,20
3749,5,9,14,20
3750,5,9,14,20
3751,5,9,14,20
3752,5,14,14,30
3753,6,14,14,30
3754,7,14,45,30
3755,3,14,45,30
3756,9,44,45,30
3757,9,44,45,30
3758,9,44,45,30
3759,9,44,45,30
3760,9,33,45,30
3761,4,33,45,30
3762,5,33,45,30
3763,6,33,45,30
3764,12,33,45,28
3765,12,40,45,28
3766,12,40,20,28
3767,3,40,20,28
3768,4,9,20,28
3769,5,9,14,20
3770,5,9,14,20
3771,5,9,14,20
3772,5,9,14,20
3773,5,9,14,20
3774,5,9,14,20
3775,5,9,14,20
3776,5,14,14,30
3777,6,14,14,30
3778,7,14,45,30
3779,3,14,45,30
3780,9,44,45,30
3781,9,44,45,30
3782,9,44,45,30
3783,9,44,45,30
3784,9,33,45,30
3785,4,33,45,30
3786,5,33,45,30
3787,6,33,45,30
3788,12,33,45,28
3789,12,40,45,28
3790,12,40,20,28
3791,3,40,20,28
3792,4,9,20,28
3793,5,9,14,20
3794,5,9,14,20
3795,5,9,14,20
3796,5,9,14,20
3797,5,9,14,20
3798,5,9,14,20
3799,5,9,14,20
3800,5,14,14,30
3801,6,14,14,30
3802,7,14,45,30
3803,3,14,45,30
3804,9,44,45,30
3805,9,44,45,30
3806,9,44,45,30
3807,9,44,45,30
3808,9,33,45,30
3809,4,33,45,30
3810,5,33,45,30
3811,6,33,45,30
3812,12,33,45,28
3813,12,40,45,28
3814,12,40,20,28
3815,3,40,20,28
3816,4,9,20,28
3817,5,9,14,20
3818,5,9,14,20
3819,5,9,14,20
3820,5,9,14,20
3821,5,9,14,20
3822,5,9,14,20
3823,5,9,14,20
3824,5,14,14,30
3825,6,14,14,30
3826,7,14,45,30
3827,3,14,45,30
3828,9,44,45,30
3829,9,44,45,30
3830,9,44,45,30
3831,9,44,45,30
3832,9,33,45,30
3833,4,33,45,30
3834,5,33,45,30
3835,6,33,45,30
3836,12,33,45,28
3837,12,40,45,28
3838,12,40,20,28
3839,3,40,20,28
3840,4,9,20,28
3841,5,9,14,20
3842,5,9,14,20
3843,5,9,14,20
3844,5,9,14,20
3845,5,9,14,20
3846,5,9,14,20
3847,5,9,14,20
3848,5,14,14,30
3849,6,14,14,30
3850,7,14,45,30
3851,3,14,45,30
3852,9,44,45,30
3853,9,44,45,30
3854,9,44,45,30
3855,9,44,45,30
3856,9,33,45,30
3857,4,33,45,30
3858,5,33,45,30
3859,6,33,45,30
3860,12,33,45,28
3861,12,40,45,28
3862,12,40,20,28
3863,3,40,20,28
3864,4,9,20,28
3865,5,9,14,20
3866,5,9,14,20
3867,5,9,14,20
3868,5,9,14,20
3869,5,9,14,20
3870,5,9,14,20
3871,5,9,14,20
3872,5,14,14,30
3873,6,14,14,30
3874,7,14,45,30
3875,3,14,45,30
3876,9,44,45,30
3877,9,44,45,30
3878,9,44,45,30
3879,9,44,45,30
3880,9,33,45,30
3881,4,33,45,30
3882,5,33,45,30
3883,6,33,45,30
3884,12,33,45,28
3885,12,40,45,28
3886,12,40,20,28
3887,3,40,20,28
3888,4,9,20,28
3889,5,9,14,20
3890,5,9,14,20
3891,5,9,14,20
3892,5,9,14,20
3893,5,9,14,20
3894,5,9,14,20
3895,5,9,14,20
3896,5,14,14,30
3897,6,14,14,30
3898,7,14,45,30
